No	Time_Offset	Type	ID	Data_Length	One	Two	Three	Four	Five	Six	Seven	Eight	0)	0.0	0	04F2	8	A0	00	E0	38	00	00	00	88
2382)	1132.7	0	018F	8	FE	46	26	00	00	43	00	10
2383)	1132.7	0	0260	8	05	26	00	30	AA	8D	61	3D
2384)	1133.7	0	02A0	8	62	00	70	9D	F4	28	9A	0A
2385)	1133.7	0	0329	8	0F	B3	7E	8C	11	2C	00	10
2386)	1133.7	0	0382	8	40	FE	0F	00	00	00	00	08
2387)	1133.7	0	04F0	8	00	00	82	00	00	79	78	0D
2388)	1133.7	0	0545	8	C8	11	00	89	2C	00	2E	00
2389)	1136.7	0	0510	8	00	00	00	00	00	00	00	00
2390)	1136.7	0	04B0	8	00	80	00	C0	00	40	00	80
2391)	1136.7	0	0164	8	00	08	00	00	00	00	0E	06
2392)	1136.7	0	05F0	2	00	00
2393)	1137.7	0	043F	8	00	40	60	FF	61	D8	09	00
2394)	1137.7	0	0370	8	FF	20	00	80	FF	00	00	A0
2395)	1137.7	0	0440	8	FF	00	00	00	FF	E8	09	00
2396)	1138.7	0	02B0	5	BB	FF	00	07	DA
2397)	1139.7	0	0165	8	09	F8	7F	00	00	00	0A	84
2398)	1141.7	0	0153	8	00	80	10	FF	00	FF	50	DE
2399)	1141.7	0	0220	8	03	34	0B	0C	0C	10	07	10
2400)	1141.7	0	02A0	8	02	00	70	9D	F4	28	9A	0A
2401)	1141.7	0	0080	8	00	17	6C	0A	26	21	26	54
2402)	1141.7	0	0081	8	40	84	70	00	00	00	00	54
2403)	1142.7	0	018F	8	FE	47	26	00	00	43	00	10
2404)	1142.7	0	0260	8	05	26	00	30	AA	8D	61	00
2405)	1142.7	0	0316	8	45	26	6C	0A	26	21	00	7F
2406)	1143.7	0	0329	8	0F	B3	7E	8C	11	2C	00	10
2407)	1143.7	0	0545	8	C8	11	00	88	2C	00	2E	00
2408)	1145.7	0	0350	8	13	2B	04	81	85	00	00	38
2409)	1146.7	0	04B1	8	00	00	00	00	00	00	00	00
2410)	1146.7	0	0164	8	00	08	00	00	00	00	0F	07
2411)	1147.7	0	043F	8	00	40	60	FF	61	CC	09	00
2412)	1147.7	0	0370	8	FF	20	00	80	FF	00	00	64
2413)	1148.7	0	0440	8	FF	50	00	00	FF	C4	09	00
2414)	1148.7	0	02B0	5	BB	FF	00	07	CB
2415)	1149.7	0	0165	8	09	F8	7F	00	00	00	0B	85
2416)	1151.7	0	0153	8	00	80	10	FF	00	FF	60	EE
2417)	1151.7	0	01F1	8	00	00	00	00	00	00	00	00
2418)	1152.7	0	0220	8	02	3C	0F	2C	0C	00	04	10
2419)	1152.7	0	0260	8	05	26	00	30	AA	8D	61	1F
2420)	1153.7	0	0080	8	00	17	6C	0A	26	21	26	45
2421)	1153.7	0	0081	8	40	84	70	00	00	00	00	45
2422)	1153.7	0	018F	8	FE	47	26	00	00	43	00	10
2423)	1154.7	0	02A0	8	A2	00	70	9D	F4	28	9A	0A
2424)	1155.7	0	0316	8	45	26	6C	0A	26	21	00	7F
2425)	1155.7	0	0329	8	0F	B3	7E	8C	11	2C	00	10
2426)	1155.7	0	0382	8	40	FE	0F	00	00	00	00	0C
2427)	1155.7	0	04F2	8	A0	00	A0	38	00	00	00	C2
2428)	1156.7	0	0545	8	C8	11	00	88	2C	00	2E	00
2429)	1156.7	0	04F0	8	00	00	84	00	00	79	78	0D
2430)	1156.7	0	04F1	8	00	19	00	00	00	00	00	00
2431)	1157.7	0	0587	8	00	00	00	00	00	00	00	06
2432)	1157.7	0	051A	8	00	03	00	00	00	00	00	00
2433)	1158.7	0	0690	8	03	00	01	18	80	00	29	08
2434)	1158.7	0	04B0	8	00	C0	00	C0	00	40	00	80
2435)	1159.7	0	0164	8	00	08	00	00	00	00	00	08
2436)	1159.7	0	043F	8	00	40	60	FF	61	C8	09	00
2437)	1159.7	0	0370	8	FF	20	00	80	FF	00	00	28
2438)	1160.7	0	0440	8	FF	A0	00	00	FF	C4	09	00
2439)	1160.7	0	02B0	5	BB	FF	00	07	BC
2440)	1161.7	0	0165	8	09	F8	7F	00	00	00	0C	82
2441)	1161.7	0	02C0	8	3D	00	00	00	00	00	00	00
2442)	1162.7	0	0153	8	00	80	10	FF	00	FF	70	FE
2443)	1162.7	0	0220	8	02	04	08	14	0C	00	01	10
2444)	1163.7	0	0316	8	45	25	6C	0A	26	20	00	7F
2445)	1163.7	0	0260	8	05	26	00	30	AA	8D	5F	21
2446)	1163.7	0	02A0	8	C2	00	70	9D	F4	28	9A	0A
2447)	1164.7	0	0080	8	00	17	6C	0A	25	20	26	56
2448)	1164.7	0	0081	8	40	84	70	00	00	00	00	36
2449)	1165.7	0	018F	8	FE	46	26	00	00	43	00	10
2450)	1165.7	0	0329	8	40	B3	7E	8C	11	2C	00	10
2451)	1166.7	0	0545	8	C8	11	00	88	25	00	2E	00
2452)	1166.7	0	0350	8	13	2B	14	81	85	00	00	28
2453)	1167.7	0	04B1	8	00	00	00	00	00	00	00	00
2454)	1167.7	0	0164	8	00	08	00	00	00	00	01	09
2455)	1168.7	0	043F	8	00	40	60	FF	61	C8	09	00
2456)	1168.7	0	0370	8	FF	20	00	80	FF	00	00	EC
2457)	1168.7	0	0440	8	FF	F0	00	00	FF	CC	09	00
2458)	1169.7	0	02B0	5	BD	FF	00	07	CD
2459)	1170.7	0	0165	8	09	F8	7F	00	00	00	0D	83
2460)	1170.7	0	04F2	8	A0	00	A0	38	00	00	00	C3
2461)	1171.7	0	0153	8	00	80	10	FF	00	FF	80	0E
2462)	1171.7	0	01F1	8	00	00	00	00	00	00	00	00
2463)	1172.7	0	0220	8	03	0C	FC	03	0C	00	FF	0F
2464)	1172.7	0	0080	8	00	17	5E	0A	25	20	26	37
2465)	1172.7	0	0081	8	40	84	70	00	00	00	00	27
2466)	1173.7	0	018F	8	FE	46	26	00	00	43	00	10
2467)	1173.7	0	0260	8	05	26	00	30	AA	8D	5F	30
2468)	1173.7	0	02A0	8	62	00	70	9D	F4	28	9A	0A
2469)	1174.7	0	0316	8	45	25	5E	0A	26	20	00	7F
2470)	1174.7	0	0329	8	40	B3	7E	8C	11	2C	00	10
2471)	1175.7	0	0382	8	40	FE	0F	00	00	00	00	00
2472)	1175.7	0	04F0	8	00	00	86	00	00	79	78	0D
2473)	1176.7	0	0545	8	C8	11	00	88	25	00	29	00
2474)	1176.7	0	0110	8	E0	1C	00	11	00	00	00	00
2475)	1177.7	0	04B0	8	00	00	00	00	00	40	00	80
2476)	1177.7	0	0164	8	00	08	00	00	00	00	02	0A
2477)	1178.7	0	043F	8	00	40	60	FF	61	C4	09	00
2478)	1178.7	0	0370	8	FF	20	00	80	FF	00	00	A0
2479)	1179.7	0	0440	8	FF	00	00	00	FF	C0	09	00
2480)	1179.7	0	02B0	5	BC	FF	00	07	EE
2481)	1179.7	0	0165	8	09	F8	7F	00	00	00	0E	80
2482)	1181.7	0	0153	8	00	80	10	FF	00	FF	90	1E
2483)	1181.7	0	0220	8	01	14	F1	03	0C	10	04	10
2484)	1182.7	0	0316	8	45	25	76	0A	26	20	00	7F
2485)	1182.7	0	0080	8	00	17	76	0A	25	20	26	88
2486)	1183.7	0	0081	8	40	84	70	00	00	00	00	18
2487)	1183.7	0	018F	8	FE	46	26	00	00	43	00	10
2488)	1184.7	0	0260	8	05	26	00	30	AA	8D	5F	03
2489)	1184.7	0	02A0	8	02	00	70	9D	F4	28	9A	0A
2490)	1184.7	0	0329	8	40	B3	7E	8C	11	2C	00	10
2491)	1185.7	0	0545	8	C8	11	00	88	25	00	29	00
2492)	1185.7	0	0350	8	13	2B	24	81	85	00	00	18
2493)	1186.7	0	0050	4	00	63	00	00
2494)	1186.7	0	04B1	8	00	00	00	00	00	00	00	00
2495)	1187.7	0	0164	8	00	08	00	00	00	00	03	0B
2496)	1187.7	0	043F	8	00	40	60	FF	61	AC	09	00
2497)	1188.7	0	0370	8	FF	20	00	80	FF	00	00	64
2498)	1188.7	0	0440	8	FF	50	00	00	FF	94	09	00
2499)	1189.7	0	05E4	3	00	02	00
2500)	1189.7	0	0165	8	09	F8	7F	00	00	00	0F	81
2501)	1189.7	0	02B0	5	BC	FF	00	07	FF
2502)	1191.7	0	04F2	8	A0	00	A0	38	00	00	00	C4
2503)	1191.7	0	0153	8	00	80	10	FF	00	FF	A0	2E
2504)	1192.7	0	01F1	8	00	00	00	00	00	00	00	00
2505)	1192.7	0	0220	8	FF	1B	F3	33	0C	30	08	10
2506)	1192.7	0	0260	8	05	26	00	30	AA	8D	5F	12
2507)	1193.7	0	0080	8	00	17	76	0A	25	20	26	79
2508)	1193.7	0	0081	8	40	84	70	00	00	00	00	09
2509)	1193.7	0	018F	8	FE	46	26	00	00	43	00	10
2510)	1194.7	0	02A0	8	A2	00	70	9D	F4	28	9A	0A
2511)	1194.7	0	0316	8	45	25	76	0A	26	20	00	7F
2512)	1195.7	0	0329	8	40	B3	7E	8C	11	2C	00	10
2513)	1195.7	0	0382	8	40	FE	0F	00	00	00	00	04
2514)	1195.7	0	04F0	8	00	00	88	00	00	79	78	0D
2515)	1196.7	0	0545	8	C8	11	00	88	25	00	29	00
2516)	1196.7	0	00A0	8	5A	7E	6C	0A	00	22	00	02
2517)	1196.7	0	0018	8	08	00	00	60	00	00	20	10
2518)	1197.7	0	00A1	8	80	81	80	80	2D	00	00	00
2519)	1197.7	0	04B0	8	00	40	00	00	00	40	00	80
2520)	1197.7	0	0164	8	00	08	00	00	00	00	04	0C
2521)	1198.7	0	043F	8	00	40	60	FF	61	B8	09	00
2522)	1198.7	0	0370	8	FF	20	00	80	FF	00	00	28
2523)	1198.7	0	0440	8	FF	A0	00	00	FF	C4	09	00
2524)	1199.7	0	02B0	5	BB	FF	00	07	70
2525)	1199.7	0	0165	8	09	F8	7F	00	00	00	00	8E
2526)	1201.7	0	0153	8	00	80	10	FF	00	FF	B0	3E
2527)	1201.7	0	0220	8	FE	23	FC	33	0C	30	03	10
2528)	1202.7	0	02A0	8	C2	00	70	9D	F4	28	9A	0A
2529)	1202.7	0	0260	8	05	26	00	30	AA	8D	5F	21
2530)	1202.7	0	0080	8	00	17	76	0A	25	20	26	6A
2531)	1202.7	0	0081	8	40	84	70	00	00	00	00	FA
2532)	1203.7	0	018F	8	FE	46	26	00	00	43	00	10
2533)	1203.7	0	0316	8	45	25	76	0A	26	20	00	7F
2534)	1203.7	0	0329	8	40	B3	7E	8C	11	2C	00	10
2535)	1203.7	0	0545	8	C8	11	00	8A	25	00	29	00
2536)	1205.7	0	0350	8	13	2B	34	81	85	00	00	08
2537)	1206.7	0	04B1	8	00	00	00	00	00	00	00	00
2538)	1206.7	0	0164	8	00	08	00	00	00	00	05	0D
2539)	1207.7	0	043F	8	00	40	60	FF	61	CC	09	00
2540)	1208.7	0	0370	8	FF	20	00	80	FF	00	00	EC
2541)	1208.7	0	0440	8	FF	F0	00	00	FF	E0	09	00
2542)	1208.7	0	02B0	5	BB	FF	00	07	61
2543)	1209.7	0	0165	8	09	F8	7F	00	00	00	01	8F
2544)	1210.7	0	04F2	8	A0	00	A0	38	00	00	00	C5
2545)	1211.7	0	04F0	8	00	00	8A	00	00	79	78	0D
2546)	1211.7	0	0153	8	00	80	10	FF	00	FF	C0	4E
2547)	1212.7	0	01F1	8	00	00	00	00	00	00	00	00
2548)	1212.7	0	0080	8	00	17	7E	0A	26	20	26	CB
2549)	1213.7	0	0081	8	40	84	70	00	00	00	00	EB
2550)	1213.7	0	018F	8	FE	46	26	00	00	43	00	10
2551)	1214.7	0	0220	8	00	2C	04	24	0C	30	02	10
2552)	1214.7	0	0260	8	05	26	00	30	AA	8D	61	3D
2553)	1215.7	0	02A0	8	62	00	70	9D	F4	28	9A	0A
2554)	1215.7	0	0316	8	45	26	7E	0A	26	20	00	7F
2555)	1215.7	0	0329	8	40	B3	7E	8C	11	2C	00	10
2556)	1216.7	0	0382	8	40	FE	0F	00	00	00	00	08
2557)	1216.7	0	0545	8	C8	11	00	8A	2E	00	2D	00
2558)	1217.7	0	04B0	8	00	80	00	00	00	40	00	80
2559)	1217.7	0	0164	8	00	08	00	00	00	00	06	0E
2560)	1218.7	0	043F	8	00	40	60	FF	61	CC	09	00
2561)	1218.7	0	0370	8	FF	20	00	80	FF	00	00	A0
2562)	1218.7	0	0440	8	FF	00	00	00	FF	CC	09	00
2563)	1219.7	0	02B0	5	BB	FF	00	07	52
2564)	1219.7	0	0165	8	09	F8	7F	00	00	00	02	8C
2565)	1221.7	0	0153	8	00	80	10	FF	00	FF	D0	5E
2566)	1221.7	0	0220	8	03	34	08	04	0C	00	02	10
2567)	1222.7	0	0316	8	45	26	7E	0A	26	20	00	7F
2568)	1222.7	0	018F	8	FE	47	26	00	00	43	00	10
2569)	1223.7	0	0080	8	00	17	7E	0A	26	20	26	BC
2570)	1223.7	0	0081	8	40	84	70	00	00	00	00	DC
2571)	1224.7	0	0260	8	05	26	00	30	AA	8D	61	00
2572)	1224.7	0	02A0	8	02	00	70	9D	F4	28	9A	0A
2573)	1225.7	0	0329	8	85	B3	7E	8C	11	2C	00	10
2574)	1225.7	0	0545	8	C8	11	00	89	2E	00	2D	00
2575)	1225.7	0	0350	8	13	2B	44	81	85	00	00	78
2576)	1226.7	0	04B1	8	00	00	00	00	00	00	00	00
2577)	1226.7	0	0164	8	00	08	00	00	00	00	07	0F
2578)	1227.7	0	043F	8	00	40	60	FF	61	C8	09	00
2579)	1227.7	0	0370	8	FF	20	00	80	FF	00	00	64
2580)	1228.7	0	0440	8	FF	50	00	00	FF	C8	09	00
2581)	1228.7	0	059B	8	00	00	00	00	00	00	00	88
2582)	1228.7	0	02B0	5	BB	FF	00	07	43
2583)	1229.7	0	0165	8	09	08	80	00	00	00	03	82
2584)	1230.7	0	04F2	8	A0	00	A0	38	00	00	00	C6
2585)	1231.7	0	04F0	8	00	00	8C	00	00	79	78	0D
2586)	1231.7	0	0153	8	00	80	10	FF	00	FF	E0	6E
2587)	1231.7	0	01F1	8	00	00	00	00	00	00	00	00
2588)	1232.7	0	0220	8	05	3C	0C	24	0C	00	03	10
2589)	1232.7	0	0080	8	00	17	62	0A	26	20	26	7D
2590)	1232.7	0	0081	8	40	84	70	00	00	00	00	CD
2591)	1233.7	0	018F	8	FE	47	26	00	00	43	00	10
2592)	1233.7	0	0260	8	05	26	00	30	AA	8D	61	1F
2593)	1233.7	0	02A0	8	A2	00	70	9D	F4	28	9A	0A
2594)	1234.7	0	0316	8	45	26	62	0A	26	20	00	7F
2595)	1234.7	0	0329	8	85	B3	7E	8C	11	2C	00	10
2596)	1234.7	0	0382	8	40	FE	0F	00	00	00	00	0C
2597)	1235.7	0	0545	8	C8	11	00	89	2E	00	2D	00
2598)	1235.7	0	0510	8	00	00	00	00	00	00	00	00
2599)	1236.7	0	04B0	8	00	C0	00	00	00	40	00	80
2600)	1236.7	0	0164	8	00	08	00	00	00	00	08	00
2601)	1237.7	0	043F	8	00	40	60	FF	61	C4	09	00
2602)	1237.7	0	0370	8	FF	20	00	80	FF	00	00	28
2603)	1238.7	0	0440	8	FF	A0	00	00	FF	C4	09	00
2604)	1238.7	0	02B0	5	BB	FF	00	07	34
2605)	1239.7	0	0165	8	09	F8	7F	00	00	00	04	8A
2606)	1241.7	0	0153	8	00	80	10	FF	00	FF	00	8E
2607)	1241.7	0	0220	8	04	04	0F	1C	0C	10	06	10
2608)	1242.7	0	02A0	8	C2	00	70	9D	F4	28	9A	0A
2609)	1242.7	0	0260	8	05	26	00	30	AA	8D	61	2E
2610)	1242.7	0	0080	8	00	17	62	0A	26	20	26	6E
2611)	1243.7	0	0081	8	40	84	70	00	00	00	00	BE
2612)	1243.7	0	018F	8	FE	47	26	00	00	43	00	10
2613)	1243.7	0	0316	8	45	26	62	0A	26	20	00	7F
2614)	1243.7	0	0329	8	85	B3	7E	8C	11	2C	00	10
2615)	1244.7	0	0545	8	C8	11	00	88	2E	00	2D	00
2616)	1245.7	0	0350	8	13	2B	54	81	85	00	00	68
2617)	1246.7	0	04B1	8	00	00	00	00	00	00	00	00
2618)	1246.7	0	0164	8	00	08	00	00	00	00	09	01
2619)	1247.7	0	043F	8	00	40	60	FF	61	C4	09	00
2620)	1247.7	0	0370	8	FF	20	00	80	FF	00	00	EC
2621)	1248.7	0	0440	8	FF	F0	00	00	FF	C4	09	00
2622)	1248.7	0	02B0	5	BD	FF	00	07	45
2623)	1248.7	0	0165	8	09	F8	7F	00	00	00	05	8B
2624)	1251.7	0	0153	8	00	80	10	FF	00	FF	10	9E
2625)	1251.7	0	01F1	8	00	00	00	00	00	00	00	00
2626)	1252.7	0	0220	8	03	0C	0B	1C	0C	10	09	10
2627)	1252.7	0	04F2	8	A0	00	B0	38	00	00	00	C7
2628)	1252.7	0	0316	8	45	26	62	0A	26	20	00	7F
2629)	1252.7	0	0329	8	85	B3	7E	8C	11	2C	00	10
2630)	1252.7	0	0080	8	00	17	62	0A	26	20	26	5F
2631)	1253.7	0	0081	8	40	84	70	00	00	00	00	AF
2632)	1253.7	0	018F	8	FE	47	26	00	00	43	00	10
2633)	1253.7	0	0260	8	05	26	00	30	AA	8D	5F	30
2634)	1253.7	0	02A0	8	62	00	70	9D	F4	28	9A	0A
2635)	1254.7	0	0382	8	40	FE	0F	00	00	00	00	00
2636)	1254.7	0	04F0	8	00	00	8E	00	00	79	78	0D
2637)	1254.7	0	0545	8	C8	11	00	89	28	00	2D	00
2638)	1254.7	0	04F1	8	00	19	00	00	00	00	00	00
2639)	1255.7	0	0587	8	00	00	00	00	00	00	00	07
2640)	1255.7	0	05A0	8	00	00	00	00	00	00	00	00
2641)	1255.7	0	0690	8	03	00	01	18	80	00	2D	08
2642)	1256.7	0	04B0	8	00	00	00	40	00	40	00	80
2643)	1256.7	0	0164	8	00	08	00	00	00	00	0A	02
2644)	1257.7	0	043F	8	00	40	60	FF	61	BC	09	00
2645)	1257.7	0	0370	8	FF	20	00	80	FF	00	00	A0
2646)	1258.7	0	0440	8	FF	00	00	00	FF	B4	09	00
2647)	1258.7	0	02C0	8	3D	00	00	00	00	00	00	00
2648)	1258.7	0	0165	8	09	08	80	00	00	00	06	87
2649)	1259.7	0	02B0	5	BD	FF	00	07	76
2650)	1260.7	0	05A2	4	25	02	91	02
2651)	1260.7	0	0153	8	00	80	10	FF	00	FF	20	AE
2652)	1261.7	0	0220	8	03	14	FE	0B	0C	20	0C	10
2653)	1261.7	0	0316	8	45	26	52	0A	26	20	00	7F
2654)	1262.7	0	018F	8	FE	46	26	00	00	43	00	10
2655)	1262.7	0	0080	8	00	17	52	0A	26	20	26	50
2656)	1262.7	0	0081	8	40	84	70	00	00	00	00	90
2657)	1262.7	0	0260	8	05	26	00	30	AA	8D	5F	03
2658)	1263.7	0	02A0	8	02	00	70	9D	F4	28	9A	0A
2659)	1263.7	0	0329	8	85	B3	7E	8C	11	2C	00	10
2660)	1264.7	0	0545	8	C8	11	00	88	28	00	2B	00
2661)	1264.7	0	0350	8	13	2B	64	81	85	00	00	58
2662)	1266.7	0	04B1	8	00	00	00	00	00	00	00	00
2663)	1266.7	0	0164	8	00	08	00	00	00	00	0B	03
2664)	1268.0	0	043F	8	00	40	60	FF	61	B8	09	00
2665)	1268.0	0	0370	8	FF	20	00	80	FF	00	00	64
2666)	1268.8	0	0440	8	FF	50	00	00	FF	B8	09	00
2667)	1268.8	0	02B0	5	BC	FF	00	07	77
2668)	1269.8	0	0165	8	09	F8	7F	00	00	00	07	89
2669)	1270.8	0	04F2	8	A0	00	B0	38	00	00	00	C8
2670)	1272.2	0	0153	8	00	80	10	FF	00	FF	30	BE
2671)	1272.2	0	01F1	8	00	00	00	00	00	00	00	00
2672)	1273.2	0	0220	8	02	1C	F5	1B	0C	20	0E	10
2673)	1273.2	0	0260	8	05	26	00	30	AA	8D	5F	12
2674)	1273.2	0	0080	8	00	17	6C	0A	26	20	26	91
2675)	1274.2	0	0081	8	40	84	70	00	00	00	00	81
2676)	1274.2	0	018F	8	FE	47	26	00	00	43	00	10
2677)	1275.2	0	02A0	8	A2	00	70	9D	F4	28	9A	0A
2678)	1275.2	0	0316	8	45	26	6C	0A	26	20	00	7F
2679)	1275.2	0	0329	8	85	B3	7E	8C	11	2C	00	10
2680)	1276.2	0	0382	8	40	FE	0F	00	00	00	00	04
2681)	1276.2	0	04F0	8	00	00	90	00	00	79	78	0D
2682)	1276.2	0	0545	8	C8	11	00	88	29	00	2C	00
2683)	1277.2	0	0110	8	E0	1C	00	11	00	00	00	00
2684)	1277.2	0	04B0	8	00	40	00	40	00	40	00	80
2685)	1277.2	0	0164	8	00	08	00	00	00	00	0C	04
2686)	1278.2	0	043F	8	00	40	60	FF	61	B0	09	00
2687)	1278.2	0	0370	8	FF	20	00	80	FF	00	00	28
2688)	1278.2	0	0440	8	FF	A0	00	00	FF	AC	09	00
2689)	1279.2	0	02B0	5	BC	FF	00	07	88
2690)	1279.2	0	0165	8	09	08	80	00	00	00	08	89
2691)	1281.7	0	0153	8	00	80	10	FF	00	FF	40	CE
2692)	1281.7	0	0220	8	00	24	F5	3B	0C	10	09	10
2693)	1281.7	0	0316	8	45	26	6C	0A	26	20	00	7F
2694)	1282.7	0	02A0	8	C2	00	70	9D	F4	28	9A	0A
2695)	1282.7	0	0080	8	00	17	6C	0A	26	20	26	82
2696)	1282.7	0	0081	8	40	84	70	00	00	00	00	72
2697)	1283.7	0	018F	8	FE	47	26	00	00	43	00	10
2698)	1283.7	0	0260	8	05	26	00	30	AA	8D	5F	21
2699)	1283.7	0	0329	8	D7	B3	7E	8C	11	2C	00	10
2700)	1284.7	0	0545	8	C8	11	00	89	29	00	2C	00
2701)	1285.7	0	0350	8	13	2B	74	81	85	00	00	48
2702)	1286.7	0	04B1	8	00	00	00	00	00	00	00	00
2703)	1286.7	0	0164	8	00	08	00	00	00	00	0D	05
2704)	1287.7	0	043F	8	00	40	60	FF	61	B4	09	00
2705)	1287.7	0	0370	8	FF	20	00	80	FF	00	00	EC
2706)	1288.7	0	0440	8	FF	F0	00	00	FF	B8	09	00
2707)	1288.7	0	05E4	3	00	02	00
2708)	1289.7	0	0165	8	09	F8	7F	00	00	00	09	87
2709)	1289.7	0	02B0	5	BB	FF	00	07	E9
2710)	1290.7	0	04F2	8	A0	00	B0	38	00	00	00	C9
2711)	1290.7	0	0153	8	00	80	10	FF	00	FF	50	DE
2712)	1290.7	0	01F1	8	00	00	00	00	00	00	00	00
2713)	1290.7	0	0220	8	00	2C	FC	0B	0C	10	01	10
2714)	1292.2	0	0080	8	00	17	6C	0A	26	20	26	73
2715)	1292.2	0	0081	8	40	84	70	00	00	00	00	63
2716)	1292.2	0	018F	8	FE	47	26	00	00	43	00	10
2717)	1292.2	0	0260	8	05	26	00	30	AA	8D	5F	30
2718)	1292.2	0	02A0	8	62	00	70	9D	F4	28	9A	0A
2719)	1293.2	0	0316	8	45	26	6C	0A	26	20	00	7F
2720)	1293.2	0	0329	8	D7	B3	7E	8C	11	2C	00	10
2721)	1293.2	0	0382	8	40	FE	0F	00	00	00	00	08
2722)	1293.2	0	04F0	8	00	00	92	00	00	79	78	0D
2723)	1293.2	0	0545	8	C8	11	00	8A	28	00	2B	00
2724)	1295.7	0	00A0	8	5B	7E	6C	0A	00	22	00	02
2725)	1295.7	0	00A1	8	80	81	80	80	2D	00	00	00
2726)	1296.7	0	04B0	8	00	80	00	40	00	40	00	80
2727)	1296.7	0	0164	8	00	08	00	00	00	00	0E	06
2728)	1297.7	0	043F	8	00	40	60	FF	61	C0	09	00
2729)	1297.7	0	0370	8	FF	20	00	80	FF	00	00	A0
2730)	1297.7	0	0440	8	FF	00	00	00	FF	CC	09	00
2731)	1298.7	0	02B0	5	BD	FF	00	07	BA
2732)	1298.7	0	0165	8	09	08	80	00	00	00	0A	8B
2733)	1301.3	0	0153	8	00	80	10	FF	00	FF	60	EE
2734)	1301.3	0	0220	8	FF	33	01	0C	0C	00	FE	0F
2735)	1301.3	0	02A0	8	02	00	70	9D	F4	28	9A	0A
2736)	1301.3	0	0080	8	00	17	74	0A	27	20	27	B4
2737)	1302.3	0	0081	8	40	84	70	00	00	00	00	54
2738)	1302.3	0	018F	8	FE	46	27	00	00	43	00	10
2739)	1302.3	0	0260	8	05	27	00	30	AA	8D	61	0F
2740)	1303.3	0	0316	8	45	27	74	0A	27	20	00	7F
2741)	1303.3	0	0329	8	D7	B3	7E	8C	11	2C	00	10
2742)	1303.3	0	0545	8	C8	11	00	8B	30	00	30	00
2743)	1305.3	0	0350	8	13	2B	84	81	85	00	00	B8
2744)	1306.3	0	04B1	8	00	00	00	00	00	00	00	00
2745)	1307.3	0	0164	8	00	08	00	00	00	00	0F	07
2746)	1308.3	0	043F	8	00	40	60	FF	61	B8	09	00
2747)	1308.3	0	0370	8	FF	20	00	80	FF	00	00	64
2748)	1308.3	0	0440	8	FF	50	00	00	FF	B4	09	00
2749)	1309.3	0	02B0	5	BD	FF	00	07	AB
2750)	1309.3	0	0165	8	09	F8	7F	00	00	00	0B	85
2751)	1311.3	0	04F2	8	A0	00	B0	38	00	00	00	CA
2752)	1311.3	0	04F0	8	00	00	94	00	00	79	78	0D
2753)	1312.3	0	0153	8	00	80	10	FF	00	FF	70	FE
2754)	1312.3	0	01F1	8	00	00	00	00	00	00	00	00
2755)	1312.3	0	0220	8	00	3C	06	1C	0C	00	01	10
2756)	1312.3	0	0316	8	45	27	74	0A	27	20	00	7F
2757)	1313.3	0	0080	8	00	17	74	0A	27	20	27	A5
2758)	1313.3	0	0081	8	40	84	70	00	00	00	00	45
2759)	1313.3	0	018F	8	FE	46	27	00	00	43	00	10
2760)	1314.3	0	0260	8	05	27	00	30	AA	8D	61	1E
2761)	1314.3	0	02A0	8	A2	00	70	9D	F4	28	9A	0A
2762)	1314.3	0	0329	8	D7	B3	7E	8C	11	2C	00	10
2763)	1315.3	0	0382	8	40	FE	0F	00	00	00	00	0C
2764)	1315.3	0	0545	8	C8	11	00	89	31	00	31	00
2765)	1316.3	0	04B0	8	00	C0	00	40	00	40	00	80
2766)	1317.3	0	0164	8	00	08	00	00	00	00	00	08
2767)	1318.3	0	043F	8	00	40	60	FF	61	B8	09	00
2768)	1318.3	0	0370	8	FF	20	00	80	FF	00	00	28
2769)	1318.3	0	0440	8	FF	A0	00	00	FF	BC	09	00
2770)	1319.3	0	02B0	5	BB	FF	00	07	BC
2771)	1319.3	0	0165	8	09	F8	7F	00	00	00	0C	82
2772)	1321.3	0	0153	8	00	80	10	FF	00	FF	80	0E
2773)	1322.3	0	0220	8	02	04	0C	04	0C	00	04	10
2774)	1322.3	0	02A0	8	C2	00	70	9D	F4	28	9A	0A
2775)	1322.3	0	0260	8	05	27	00	30	AA	8D	61	2D
2776)	1323.3	0	0080	8	00	17	60	0A	27	20	27	E6
2777)	1323.3	0	0081	8	40	84	70	00	00	00	00	36
2778)	1323.3	0	018F	8	FE	46	27	00	00	43	00	10
2779)	1324.3	0	0316	8	45	27	60	0A	27	20	00	7F
2780)	1324.3	0	0329	8	D7	B3	7E	8C	11	2C	00	10
2781)	1324.3	0	0545	8	C8	11	00	89	31	00	31	00
2782)	1325.3	0	0350	8	13	2B	94	81	85	00	00	A8
2783)	1326.3	0	0120	4	00	00	00	00
2784)	1326.3	0	0517	8	00	00	00	00	00	00	00	00
2785)	1326.3	0	04B1	8	00	00	00	00	00	00	00	00
2786)	1327.3	0	0164	8	00	08	00	00	00	00	01	09
2787)	1328.3	0	043F	8	00	40	60	FF	61	BC	09	00
2788)	1328.3	0	0370	8	FF	20	00	80	FF	00	00	EC
2789)	1329.3	0	0440	8	FF	F0	00	00	FF	C4	09	00
2790)	1329.3	0	059B	8	00	00	00	00	00	00	00	4C
